id,labels
2998,1
2999,1
3000,8
3001,7
3002,7
3003,1
3004,8
3005,8
3006,5
3007,7
3008,8
3009,1
3010,1
3011,7
3012,9
3013,2
3014,8
3015,9
3016,2
3017,4
3018,3
3019,3
3020,6
3021,2
3022,6
3023,7
3024,8
3025,7
3026,5
3027,5
3028,4
3029,8
3030,4
3031,1
3032,2
3033,8
3034,1
3035,0
3036,7
3037,2
3038,1
3039,1
3040,8
3041,8
3042,7
3043,1
3044,2
3045,2
3046,2
3047,7
3048,1
3049,6
3050,6
3051,6
3052,9
3053,5
3054,3
3055,2
3056,8
3057,5
3058,1
3059,6
3060,8
3061,4
3062,1
3063,3
3064,8
3065,1
3066,9
3067,6
3068,4
3069,1
3070,1
3071,8
3072,8
3073,5
3074,4
3075,4
3076,8
3077,2
3078,2
3079,2
3080,9
3081,4
3082,1
3083,1
3084,8
3085,6
3086,1
3087,7
3088,8
3089,7
3090,1
3091,1
3092,8
3093,6
3094,9
3095,4
3096,1
3097,6
3098,8
3099,1
3100,5
3101,3
3102,8
3103,4
3104,4
3105,7
3106,7
3107,7
3108,4
3109,9
3110,8
3111,3
3112,9
3113,0
3114,8
3115,8
3116,8
3117,8
3118,1
3119,7
3120,1
3121,1
3122,1
3123,2
3124,8
3125,5
3126,6
3127,6
3128,9
3129,2
3130,1
3131,2
3132,9
3133,9
3134,4
3135,1
3136,0
3137,4
3138,1
3139,2
3140,8
3141,2
3142,5
3143,7
3144,8
3145,1
3146,4
3147,3
3148,6
3149,5
3150,8
3151,1
3152,2
3153,8
3154,8
3155,1
3156,6
3157,8
3158,8
3159,7
3160,1
3161,2
3162,4
3163,2
3164,1
3165,2
3166,1
3167,5
3168,5
3169,8
3170,4
3171,1
3172,1
3173,4
3174,5
3175,7
3176,5
3177,6
3178,1
3179,4
3180,8
3181,1
3182,1
3183,1
3184,8
3185,8
3186,1
3187,1
3188,8
3189,2
3190,1
3191,7
3192,5
3193,8
3194,2
3195,1
3196,1
3197,8
3198,1
3199,1
3200,1
3201,9
3202,8
3203,2
3204,6
3205,1
3206,1
3207,8
3208,6
3209,7
3210,8
3211,2
3212,2
3213,2
3214,4
3215,5
3216,8
3217,1
3218,2
3219,9
3220,1
3221,1
3222,0
3223,2
3224,6
3225,4
3226,8
3227,1
3228,9
3229,9
3230,7
3231,8
3232,0
3233,1
3234,8
3235,1
3236,9
3237,5
3238,8
3239,7
3240,2
3241,9
3242,3
3243,1
3244,3
3245,0
3246,5
3247,2
3248,8
3249,0
3250,7
3251,8
3252,1
3253,9
3254,7
3255,8
3256,8
3257,3
3258,2
3259,1
3260,9
3261,5
3262,8
3263,9
3264,9
3265,8
3266,2
3267,2
3268,8
3269,0
3270,4
3271,2
3272,8
3273,4
3274,7
3275,1
3276,5
3277,0
3278,9
3279,9
3280,8
3281,8
3282,1
3283,1
3284,2
3285,1
3286,1
3287,3
3288,0
3289,6
3290,8
3291,0
3292,5
3293,8
3294,1
3295,1
3296,1
3297,0
3298,2
3299,0
3300,1
3301,2
3302,9
3303,3
3304,0
3305,7
3306,2
3307,1
3308,2
3309,4
3310,9
3311,5
3312,1
3313,2
3314,8
3315,0
3316,1
3317,2
3318,8
3319,2
3320,1
3321,0
3322,8
3323,2
3324,0
3325,6
3326,8
3327,6
3328,2
3329,0
3330,9
3331,9
3332,4
3333,8
3334,5
3335,8
3336,8
3337,0
3338,9
3339,1
3340,1
3341,3
3342,6
3343,7
3344,9
3345,3
3346,8
3347,2
3348,3
3349,7
3350,0
3351,2
3352,5
3353,1
3354,5
3355,1
3356,8
3357,4
3358,1
3359,3
3360,1
3361,6
3362,1
3363,5
3364,5
3365,8
3366,1
3367,0
3368,9
3369,3
3370,0
3371,6
3372,8
3373,0
3374,2
3375,1
3376,2
3377,1
3378,0
3379,6
3380,8
3381,5
3382,1
3383,1
3384,2
3385,8
3386,3
3387,6
3388,3
3389,1
3390,8
3391,8
3392,1
3393,7
3394,2
3395,1
3396,7
3397,3
3398,1
3399,4
3400,8
3401,7
3402,7
3403,1
3404,8
3405,2
3406,9
3407,8
3408,7
3409,8
3410,1
3411,3
3412,9
3413,1
3414,1
3415,6
3416,7
3417,8
3418,2
3419,1
3420,9
3421,8
3422,6
3423,1
3424,5
3425,3
3426,8
3427,5
3428,8
3429,8
3430,8
3431,4
3432,8
3433,1
3434,2
3435,4
3436,7
3437,8
3438,9
3439,5
3440,8
3441,1
3442,7
3443,4
3444,3
3445,8
3446,1
3447,2
3448,2
3449,1
3450,7
3451,8
3452,8
3453,7
3454,8
3455,8
3456,8
3457,8
3458,6
3459,2
3460,1
3461,9
3462,2
3463,8
3464,3
3465,7
3466,2
3467,6
3468,1
3469,7
3470,8
3471,9
3472,6
3473,1
3474,8
3475,9
3476,8
3477,1
3478,8
3479,8
3480,2
3481,0
3482,2
3483,7
3484,2
3485,4
3486,5
3487,9
3488,2
3489,0
3490,8
3491,1
3492,1
3493,1
3494,8
3495,1
3496,3
3497,3
3498,0
3499,9
3500,1
3501,0
3502,2
3503,7
3504,1
3505,1
3506,8
3507,7
3508,1
3509,7
3510,1
3511,1
3512,4
3513,1
3514,4
3515,5
3516,2
3517,7
3518,1
3519,1
3520,1
3521,0
3522,8
3523,4
3524,1
3525,1
3526,7
3527,8
3528,6
3529,2
3530,6
3531,8
3532,8
3533,9
3534,5
3535,5
3536,2
3537,2
3538,8
3539,8
3540,7
3541,1
3542,8
3543,7
3544,0
3545,0
3546,6
3547,9
3548,8
3549,5
3550,1
3551,7
3552,6
3553,2
3554,2
3555,8
3556,1
3557,0
3558,0
3559,8
3560,8
3561,3
3562,1
3563,2
3564,8
3565,7
3566,3
3567,2
3568,7
3569,4
3570,8
3571,1
3572,8
3573,9
3574,7
3575,5
3576,2
3577,1
3578,1
3579,1
3580,2
3581,2
3582,3
3583,2
3584,5
3585,1
3586,3
3587,5
3588,5
3589,7
3590,7
3591,8
3592,8
3593,1
3594,0
3595,7
3596,1
3597,6
3598,1
3599,2
3600,4
3601,7
3602,2
3603,1
3604,7
3605,0
3606,7
3607,6
3608,8
3609,5
3610,8
3611,7
3612,5
3613,5
3614,8
3615,2
3616,4
3617,4
3618,8
3619,8
3620,1
3621,1
3622,9
3623,1
3624,2
3625,7
3626,9
3627,8
3628,5
3629,6
3630,0
3631,1
3632,1
3633,2
3634,1
3635,4
3636,8
3637,4
3638,1
3639,7
3640,5
3641,1
3642,0
3643,1
3644,0
3645,5
3646,1
3647,4
3648,2
3649,5
3650,9
3651,8
3652,5
3653,7
3654,1
3655,5
3656,8
3657,3
3658,2
3659,8
3660,8
3661,2
3662,2
3663,1
3664,1
3665,0
3666,4
3667,0
3668,8
3669,5
3670,2
3671,2
3672,8
3673,5
3674,5
3675,8
3676,4
3677,0
3678,2
3679,3
3680,5
3681,2
3682,2
3683,6
3684,1
3685,1
3686,2
3687,1
3688,0
3689,2
3690,5
3691,8
3692,5
3693,8
3694,8
3695,6
3696,2
3697,2
3698,7
3699,2
3700,5
3701,7
3702,5
3703,3
3704,5
3705,9
3706,1
3707,1
3708,1
3709,9
3710,9
3711,2
3712,1
3713,1
3714,9
3715,0
3716,2
3717,7
3718,8
3719,9
3720,4
3721,2
3722,1
3723,1
3724,1
3725,1
3726,2
3727,5
3728,1
3729,3
3730,4
3731,5
3732,2
3733,4
3734,6
3735,2
3736,2
3737,8
3738,1
3739,8
3740,8
3741,3
3742,0
3743,5
3744,9
3745,5
3746,7
3747,6
3748,9
3749,2
3750,1
3751,8
3752,9
3753,8
3754,1
3755,8
3756,7
3757,1
3758,1
3759,4
3760,7
3761,8
3762,9
3763,7
3764,2
3765,1
3766,8
3767,9
3768,4
3769,8
3770,1
3771,2
3772,8
3773,8
3774,1
3775,2
3776,6
3777,9
3778,9
3779,1
3780,8
3781,2
3782,7
3783,6
3784,6
3785,1
3786,5
3787,1
3788,1
3789,7
3790,1
3791,2
3792,9
3793,9
3794,4
3795,7
3796,0
3797,2
3798,0
3799,8
3800,8
3801,9
3802,2
3803,1
3804,2
3805,8
3806,5
3807,7
3808,1
3809,5
3810,0
3811,6
3812,8
3813,4
3814,1
3815,7
3816,6
3817,2
3818,7
3819,6
3820,9
3821,1
3822,9
3823,2
3824,2
3825,1
3826,1
3827,1
3828,6
3829,9
3830,1
3831,8
3832,1
3833,7
3834,8
3835,4
3836,2
3837,3
3838,9
3839,7
3840,1
3841,8
3842,4
3843,4
3844,1
3845,9
3846,1
3847,2
3848,2
3849,4
3850,1
3851,9
3852,9
3853,6
3854,1
3855,1
3856,4
3857,1
3858,8
3859,2
3860,8
3861,0
3862,8
3863,0
3864,2
3865,6
3866,1
3867,0
3868,8
3869,2
3870,7
3871,2
3872,9
3873,0
3874,9
3875,2
3876,1
3877,8
3878,7
3879,1
3880,2
3881,2
3882,3
3883,8
3884,2
3885,7
3886,4
3887,8
3888,8
3889,1
3890,0
3891,1
3892,1
3893,1
3894,2
3895,5
3896,9
3897,0
3898,1
3899,8
3900,2
3901,6
3902,4
3903,4
3904,4
3905,6
3906,2
3907,8
3908,8
3909,2
3910,4
3911,7
3912,6
3913,8
3914,1
3915,7
3916,6
3917,2
3918,0
3919,1
3920,1
3921,7
3922,1
3923,0
3924,3
3925,2
3926,2
3927,8
3928,1
3929,2
3930,7
3931,5
3932,8
3933,6
3934,2
3935,2
3936,7
3937,1
3938,9
3939,8
3940,0
3941,0
3942,8
3943,3
3944,2
3945,1
3946,2
3947,1
3948,7
3949,2
3950,1
3951,8
3952,5
3953,5
3954,2
3955,8
3956,2
3957,9
3958,5
3959,1
3960,1
3961,6
3962,2
3963,8
3964,9
3965,0
3966,8
3967,5
3968,7
3969,9
3970,2
3971,2
3972,2
3973,2
3974,8
3975,2
3976,2
3977,0
3978,2
3979,8
3980,0
3981,8
3982,2
3983,7
3984,8
3985,9
3986,8
3987,4
3988,1
3989,8
3990,9
3991,6
3992,3
3993,9
3994,1
3995,8
3996,8
3997,3
3998,1
3999,7
4000,1
4001,5
4002,5
4003,5
4004,2
4005,3
4006,8
4007,1
4008,8
4009,6
4010,8
4011,5
4012,8
4013,1
4014,8
4015,1
4016,7
4017,1
4018,2
4019,1
4020,2
4021,1
4022,0
4023,7
4024,3
4025,5
4026,8
4027,9
4028,4
4029,4
4030,8
4031,8
4032,0
4033,7
4034,2
4035,1
4036,1
4037,1
4038,4
4039,9
4040,4
4041,1
4042,2
4043,1
4044,3
4045,8
4046,7
4047,3
4048,3
4049,4
4050,1
4051,2
4052,9
4053,1
4054,1
4055,5
4056,1
4057,4
4058,0
4059,8
4060,4
4061,8
4062,1
4063,5
4064,9
4065,9
4066,1
4067,2
4068,8
4069,8
4070,1
4071,2
4072,8
4073,8
4074,9
4075,2
4076,2
4077,8
4078,0
4079,2
4080,3
4081,8
4082,4
4083,3
4084,9
4085,4
4086,5
4087,1
4088,9
4089,4
4090,1
4091,2
4092,1
4093,7
4094,7
4095,9
4096,2
4097,3
4098,7
4099,7
4100,2
4101,7
4102,0
4103,4
4104,2
4105,7
4106,0
4107,2
4108,2
4109,1
4110,1
4111,5
4112,6
4113,7
4114,8
4115,1
4116,2
4117,8
4118,9
4119,0
4120,7
4121,4
4122,7
4123,6
4124,9
4125,1
4126,4
4127,1
4128,3
4129,8
4130,3
4131,1
4132,8
4133,3
4134,2
4135,7
4136,1
4137,9
4138,4
4139,4
4140,0
4141,1
4142,2
4143,2
4144,9
4145,1
4146,8
4147,2
4148,5
4149,8
4150,9
4151,6
4152,6
4153,9
4154,1
4155,0
4156,1
4157,4
4158,1
4159,9
4160,7
4161,1
4162,6
4163,8
4164,1
4165,8
4166,7
4167,3
4168,4
4169,6
4170,1
4171,9
4172,0
4173,5
4174,8
4175,1
4176,1
4177,1
4178,8
4179,5
4180,1
4181,7
4182,5
4183,3
4184,1
4185,4
4186,3
4187,1
4188,9
4189,2
4190,2
4191,0
4192,1
4193,1
4194,1
4195,5
4196,8
4197,8
4198,2
4199,1
4200,5
4201,8
4202,4
4203,1
4204,1
4205,9
4206,4
4207,9
4208,7
4209,8
4210,1
4211,2
4212,9
4213,1
4214,6
4215,8
4216,2
4217,1
4218,9
4219,1
4220,8
4221,4
4222,5
4223,9
4224,3
4225,8
4226,6
4227,1
4228,3
4229,0
4230,2
4231,7
4232,1
4233,2
4234,7
4235,8
4236,6
4237,8
4238,1
4239,2
4240,6
4241,2
4242,5
4243,9
4244,4
4245,2
4246,3
4247,1
4248,2
4249,1
4250,0
4251,4
4252,7
4253,1
4254,4
4255,8
4256,8
4257,8
4258,1
4259,5
4260,8
4261,4
4262,4
4263,2
4264,1
4265,1
4266,7
4267,8
4268,8
4269,4
4270,4
4271,8
4272,3
4273,1
4274,6
4275,3
4276,6
4277,2
4278,8
4279,2
4280,0
4281,3
4282,3
4283,7
4284,1
4285,2
4286,2
4287,2
4288,6
4289,6
4290,0
4291,9
4292,0
4293,1
4294,1
4295,1
4296,4
4297,8
4298,2
4299,1
4300,2
4301,9
4302,1
4303,9
4304,9
4305,5
4306,7
4307,9
4308,8
4309,1
4310,8
4311,1
4312,1
4313,8
4314,1
4315,1
4316,6
4317,6
4318,8
4319,2
4320,8
4321,2
4322,1
4323,5
4324,2
4325,2
4326,3
4327,5
4328,1
4329,4
4330,2
4331,1
4332,8
4333,6
4334,5
4335,2
4336,7
4337,1
4338,9
4339,2
4340,6
4341,9
4342,7
4343,2
4344,8
4345,5
4346,4
4347,2
4348,2
4349,1
4350,1
4351,2
4352,1
4353,0
4354,1
4355,4
4356,2
4357,4
4358,3
4359,8
4360,8
4361,6
4362,8
4363,0
4364,1
4365,2
4366,1
4367,8
4368,9
4369,8
4370,0
4371,1
4372,4
4373,2
4374,7
4375,4
4376,2
4377,7
4378,8
4379,1
4380,1
4381,2
4382,9
4383,5
4384,5
4385,8
4386,7
4387,1
4388,1
4389,2
4390,1
4391,7
4392,9
4393,5
4394,2
4395,9
4396,9
4397,8
4398,2
4399,7
4400,2
4401,6
4402,7
4403,5
4404,5
4405,5
4406,8
4407,2
4408,1
4409,0
4410,4
4411,6
4412,1
4413,8
4414,8
4415,2
4416,1
4417,0
4418,8
4419,1
4420,8
4421,4
4422,0
4423,3
4424,8
4425,8
4426,8
4427,1
4428,7
4429,1
4430,7
4431,1
4432,8
4433,2
4434,8
4435,8
4436,2
4437,1
4438,2
4439,5
4440,1
4441,4
4442,1
4443,2
4444,8
4445,1
4446,8
4447,4
4448,8
4449,2
4450,4
4451,2
4452,2
4453,7
4454,1
4455,1
4456,6
4457,2
4458,3
4459,6
4460,1
4461,2
4462,4
4463,2
4464,0
4465,2
4466,3
4467,6
4468,8
4469,7
4470,4
4471,8
4472,1
4473,9
4474,1
4475,3
4476,3
4477,2
4478,8
4479,1
4480,3
4481,8
4482,8
4483,7
4484,1
4485,6
4486,8
4487,8
4488,6
4489,1
4490,1
4491,1
4492,8
4493,1
4494,6
4495,1
4496,1
4497,6
4498,3
4499,1
4500,4
4501,8
4502,8
4503,9
4504,8
4505,9
4506,8
4507,9
4508,2
4509,9
4510,4
4511,6
4512,8
4513,5
4514,1
4515,2
4516,5
4517,9
4518,2
4519,7
4520,0
4521,1
4522,1
4523,4
4524,1
4525,0
4526,5
4527,6
4528,1
4529,2
4530,1
4531,4
4532,1
4533,1
4534,1
4535,7
4536,0
4537,0
4538,7
4539,1
4540,5
4541,5
4542,2
4543,8
4544,6
4545,1
4546,1
4547,8
4548,3
4549,2
4550,4
4551,1
4552,8
4553,7
4554,2
4555,2
4556,3
4557,9
4558,4
4559,7
4560,1
4561,2
4562,2
4563,1
4564,1
4565,7
4566,1
4567,1
4568,3
4569,4
4570,8
4571,1
4572,8
4573,7
4574,4
4575,1
4576,8
4577,4
4578,8
4579,1
4580,0
4581,8
4582,6
4583,8
4584,8
4585,3
4586,9
4587,4
4588,8
4589,9
4590,9
4591,5
4592,1
4593,7
4594,3
4595,0
4596,1
4597,7
4598,6
4599,1
4600,8
4601,2
4602,4
4603,2
4604,8
4605,2
4606,5
4607,8
4608,2
4609,6
4610,8
4611,1
4612,4
4613,7
4614,7
4615,2
4616,8
4617,1
4618,0
4619,1
4620,0
4621,9
4622,4
4623,2
4624,8
4625,3
4626,2
4627,7
4628,9
4629,2
4630,6
4631,2
4632,2
4633,8
4634,1
4635,1
4636,6
4637,5
4638,8
4639,2
4640,8
4641,8
4642,3
4643,1
4644,1
4645,1
4646,1
4647,2
4648,3
4649,0
4650,1
4651,1
4652,5
4653,1
4654,1
4655,8
4656,5
4657,2
4658,1
4659,9
4660,1
4661,2
4662,1
4663,1
4664,1
4665,5
4666,5
4667,8
4668,2
4669,4
4670,2
4671,4
4672,1
4673,1
4674,0
4675,8
4676,1
4677,9
4678,8
4679,8
4680,7
4681,8
4682,0
4683,8
4684,2
4685,2
4686,5
4687,2
4688,5
4689,1
4690,8
4691,1
4692,7
4693,1
4694,9
4695,7
4696,4
4697,8
4698,8
4699,8
4700,0
4701,1
4702,8
4703,8
4704,2
4705,8
4706,4
4707,3
4708,8
4709,5
4710,6
4711,1
4712,4
4713,1
4714,7
4715,6
4716,1
4717,1
4718,8
4719,6
4720,9
4721,1
4722,5
4723,0
4724,0
4725,8
4726,2
4727,6
4728,8
4729,0
4730,8
4731,9
4732,2
4733,8
4734,9
4735,1
4736,1
4737,1
4738,0
4739,3
4740,8
4741,2
4742,1
4743,7
4744,7
4745,8
4746,1
4747,8
4748,8
4749,8
4750,4
4751,6
4752,1
4753,5
4754,7
4755,7
4756,2
4757,5
4758,8
4759,1
4760,2
4761,4
4762,1
4763,0
4764,8
4765,4
4766,1
4767,8
4768,1
4769,1
4770,2
4771,1
4772,7
4773,7
4774,1
4775,9
4776,1
4777,8
4778,4
4779,0
4780,4
4781,9
4782,8
4783,2
4784,3
4785,8
4786,8
4787,8
4788,2
4789,8
4790,7
4791,1
4792,5
4793,2
4794,9
4795,4
4796,0
4797,9
4798,2
4799,1
4800,1
4801,9
4802,6
4803,1
4804,7
4805,8
4806,8
4807,9
4808,6
4809,8
4810,8
4811,1
4812,4
4813,4
4814,4
4815,7
4816,8
4817,4
4818,1
4819,2
4820,1
4821,0
4822,8
4823,1
4824,7
4825,9
4826,1
4827,6
4828,8
4829,7
4830,8
4831,7
4832,2
4833,8
4834,2
4835,0
4836,2
4837,8
4838,1
4839,8
4840,5
4841,2
4842,4
4843,6
4844,0
4845,8
4846,7
4847,4
4848,9
4849,2
4850,8
4851,2
4852,2
4853,2
4854,0
4855,8
4856,4
4857,2
4858,8
4859,5
4860,5
4861,1
4862,7
4863,3
4864,6
4865,2
4866,9
4867,1
4868,5
4869,0
4870,8
4871,8
4872,0
4873,0
4874,1
4875,8
4876,4
4877,9
4878,9
4879,2
4880,1
4881,7
4882,7
4883,8
4884,6
4885,8
4886,6
4887,7
4888,5
4889,8
4890,1
4891,8
4892,2
4893,2
4894,0
4895,3
4896,0
4897,6
4898,1
4899,4
4900,9
4901,1
4902,1
4903,5
4904,0
4905,8
4906,5
4907,8
4908,1
4909,7
4910,8
4911,8
4912,8
4913,3
4914,1
4915,9
4916,1
4917,8
4918,2
4919,8
4920,8
4921,7
4922,3
4923,1
4924,2
4925,8
4926,6
4927,8
4928,5
4929,7
4930,8
4931,2
4932,5
4933,2
4934,9
4935,8
4936,2
4937,5
4938,8
4939,4
4940,7
4941,8
4942,6
4943,6
4944,1
4945,1
4946,5
4947,8
4948,0
4949,1
4950,9
4951,8
4952,1
4953,1
4954,1
4955,2
4956,1
4957,0
4958,2
4959,8
4960,1
4961,8
4962,2
4963,1
4964,8
4965,9
4966,9
4967,8
4968,3
4969,1
4970,8
4971,7
4972,8
4973,5
4974,2
4975,3
4976,2
4977,6
4978,2
4979,1
4980,3
4981,2
4982,8
4983,7
4984,2
4985,9
4986,9
4987,9
4988,0
4989,0
4990,1
4991,2
4992,8
4993,2
4994,7
4995,8
4996,9
4997,8
4998,8
4999,1
5000,8
5001,1
5002,9
5003,5
5004,7
5005,2
5006,5
5007,1
5008,1
5009,9
5010,4
5011,1
5012,2
5013,0
5014,5
5015,6
5016,5
5017,1
5018,6
5019,7
5020,2
5021,5
5022,1
5023,0
5024,5
5025,5
5026,9
5027,9
5028,1
5029,1
5030,9
5031,8
5032,2
5033,6
5034,9
5035,5
5036,2
5037,1
5038,6
5039,1
5040,5
5041,1
5042,9
5043,9
5044,7
5045,8
5046,1
5047,5
5048,5
5049,9
5050,2
5051,5
5052,5
5053,6
5054,8
5055,9
5056,1
5057,1
5058,1
5059,9
5060,0
5061,5
5062,8
5063,6
5064,2
5065,1
5066,4
5067,1
5068,8
5069,1
5070,2
5071,1
5072,1
5073,9
5074,9
5075,8
5076,9
5077,5
5078,1
5079,1
5080,9
5081,5
5082,8
5083,1
5084,1
5085,1
5086,8
5087,2
5088,5
5089,2
5090,0
5091,4
5092,6
5093,3
5094,2
5095,1
5096,9
5097,4
5098,9
5099,8
5100,1
5101,7
5102,6
5103,4
5104,7
5105,8
5106,7
5107,7
5108,1
5109,7
5110,2
5111,1
5112,8
5113,5
5114,8
5115,9
5116,8
5117,1
5118,1
5119,0
5120,8
5121,8
5122,1
5123,8
5124,2
5125,2
5126,5
5127,1
5128,9
5129,2
5130,9
5131,4
5132,8
5133,6
5134,6
5135,9
5136,7
5137,8
5138,4
5139,8
5140,1
5141,2
5142,2
5143,1
5144,8
5145,6
5146,8
5147,3
5148,2
5149,5
5150,9
5151,2
5152,8
5153,0
5154,1
5155,5
5156,2
5157,5
5158,1
5159,1
5160,0
5161,7
5162,0
5163,9
5164,9
5165,9
5166,7
5167,8
5168,5
5169,8
5170,1
5171,1
5172,5
5173,8
5174,0
5175,9
5176,1
5177,8
5178,6
5179,3
5180,8
5181,9
5182,4
5183,9
5184,1
5185,2
5186,8
5187,2
5188,5
5189,1
5190,1
5191,1
5192,7
5193,2
5194,8
5195,3
5196,8
5197,0
5198,8
5199,8
5200,2
5201,5
5202,9
5203,9
5204,6
5205,2
5206,0
5207,2
5208,2
5209,0
5210,8
5211,3
5212,5
5213,4
5214,2
5215,4
5216,8
5217,4
5218,2
5219,0
5220,9
5221,1
5222,2
5223,6
5224,1
5225,2
5226,4
5227,2
5228,7
5229,2
5230,4
5231,7
5232,3
5233,0
5234,1
5235,8
5236,4
5237,5
5238,2
5239,6
5240,8
5241,8
5242,2
5243,2
5244,3
5245,1
5246,2
5247,0
5248,2
5249,7
5250,2
5251,1
5252,1
5253,8
5254,1
5255,5
5256,2
5257,2
5258,1
5259,2
5260,8
5261,1
5262,0
5263,1
5264,8
5265,1
5266,0
5267,8
5268,1
5269,9
5270,1
5271,7
5272,5
5273,7
5274,6
5275,2
5276,9
5277,9
5278,9
5279,1
5280,4
5281,5
5282,5
5283,7
5284,8
5285,0
5286,4
5287,8
5288,6
5289,3
5290,1
5291,1
5292,5
5293,4
5294,4
5295,0
5296,7
5297,1
5298,9
5299,1
5300,2
5301,7
5302,7
5303,6
5304,2
5305,2
5306,6
5307,8
5308,1
5309,9
5310,9
5311,8
5312,8
5313,0
5314,3
5315,9
5316,6
5317,7
5318,1
5319,8
5320,9
5321,6
5322,2
5323,9
5324,9
5325,1
5326,8
5327,1
5328,9
5329,6
5330,9
5331,2
5332,3
5333,6
5334,1
5335,1
5336,1
5337,6
5338,5
5339,3
5340,8
5341,1
5342,2
5343,1
5344,3
5345,3
5346,7
5347,2
5348,4
5349,3
5350,9
5351,9
5352,8
5353,5
5354,1
5355,3
5356,8
5357,1
5358,8
5359,1
5360,6
5361,7
5362,5
5363,9
5364,9
5365,8
5366,4
5367,2
5368,7
5369,2
5370,8
5371,4
5372,1
5373,3
5374,5
5375,1
5376,1
5377,8
5378,5
5379,5
5380,1
5381,4
5382,1
5383,9
5384,5
5385,6
5386,1
5387,5
5388,9
5389,1
5390,8
5391,2
5392,7
5393,2
5394,1
5395,3
5396,3
5397,2
5398,5
5399,1
5400,8
5401,2
5402,1
5403,8
5404,7
5405,1
5406,8
5407,8
5408,1
5409,2
5410,7
5411,6
5412,0
5413,1
5414,6
5415,2
5416,5
5417,8
5418,7
5419,2
5420,1
5421,1
5422,4
5423,1
5424,1
5425,7
5426,6
5427,5
5428,0
5429,1
5430,2
5431,8
5432,6
5433,6
5434,1
5435,6
5436,2
5437,2
5438,8
5439,1
5440,0
5441,2
5442,8
5443,2
5444,1
5445,9
5446,1
5447,8
5448,2
5449,8
5450,7
5451,1
5452,8
5453,6
5454,2
5455,1
5456,7
5457,1
5458,8
5459,2
5460,1
5461,8
5462,2
5463,8
5464,1
5465,9
5466,1
5467,9
5468,1
5469,1
5470,4
5471,8
5472,4
5473,8
5474,4
5475,0
5476,2
5477,2
5478,6
5479,1
5480,8
5481,9
5482,2
5483,4
5484,1
5485,1
5486,9
5487,2
5488,7
5489,6
5490,1
5491,8
5492,6
5493,8
5494,1
5495,1
5496,7
5497,9
5498,7
5499,1
5500,1
5501,9
5502,3
5503,8
5504,5
5505,2
5506,1
5507,1
5508,9
5509,4
5510,3
5511,4
5512,2
5513,2
5514,3
5515,8
5516,1
5517,2
5518,6
5519,6
5520,2
5521,0
5522,9
5523,9
5524,8
5525,8
5526,1
5527,1
5528,8
5529,7
5530,2
5531,1
5532,3
5533,3
5534,7
5535,1
5536,5
5537,6
5538,0
5539,8
5540,6
5541,9
5542,7
5543,8
5544,5
5545,1
5546,8
5547,6
5548,1
5549,7
5550,4
5551,1
5552,4
5553,0
5554,0
5555,1
5556,7
5557,8
5558,0
5559,2
5560,9
5561,0
5562,6
5563,1
5564,8
5565,3
5566,8
5567,4
5568,8
5569,6
5570,8
5571,2
5572,1
5573,7
5574,8
5575,4
5576,4
5577,8
5578,1
5579,3
5580,4
5581,2
5582,4
5583,8
5584,6
5585,8
5586,7
5587,2
5588,1
5589,1
5590,9
5591,1
5592,1
5593,5
5594,7
5595,9
5596,1
5597,7
5598,1
5599,1
5600,5
5601,2
5602,2
5603,8
5604,1
5605,5
5606,1
5607,1
5608,5
5609,4
5610,4
5611,8
5612,1
5613,7
5614,7
5615,8
5616,3
5617,2
5618,8
5619,9
5620,2
5621,5
5622,9
5623,3
5624,2
5625,8
5626,1
5627,7
5628,5
5629,2
5630,5
5631,8
5632,1
5633,8
5634,9
5635,6
5636,7
5637,8
5638,2
5639,2
5640,2
5641,4
5642,1
5643,8
5644,1
5645,8
5646,6
5647,4
5648,8
5649,1
5650,2
5651,1
5652,8
5653,1
5654,5
5655,1
5656,1
5657,3
5658,1
5659,8
5660,5
5661,2
5662,5
5663,8
5664,8
5665,5
5666,3
5667,4
5668,8
5669,8
5670,5
5671,7
5672,5
5673,6
5674,2
5675,9
5676,9
5677,8
5678,9
5679,3
5680,5
5681,9
5682,2
5683,8
5684,9
5685,2
5686,8
5687,2
5688,4
5689,8
5690,8
5691,2
5692,9
5693,8
5694,2
5695,0
5696,6
5697,8
5698,2
5699,5
5700,5
5701,2
5702,9
5703,0
5704,9
5705,1
5706,3
5707,2
5708,7
5709,7
5710,3
5711,8
5712,2
5713,4
5714,1
5715,8
5716,5
5717,1
5718,7
5719,8
5720,1
5721,8
5722,1
5723,5
5724,8
5725,1
5726,2
5727,1
5728,9
5729,8
5730,9
5731,8
5732,6
5733,2
5734,4
5735,7
5736,6
5737,2
5738,2
5739,8
5740,8
5741,1
5742,5
5743,1
5744,8
5745,4
5746,1
5747,4
5748,4
5749,1
5750,9
5751,5
5752,8
5753,1
5754,8
5755,8
5756,2
5757,1
5758,8
5759,8
5760,8
5761,8
5762,9
5763,1
5764,2
5765,1
5766,5
5767,7
5768,8
5769,6
5770,7
5771,8
5772,7
5773,2
5774,8
5775,5
5776,7
5777,4
5778,2
5779,1
5780,5
5781,2
5782,8
5783,4
5784,2
5785,8
5786,8
5787,7
5788,5
5789,2
5790,1
5791,1
5792,1
5793,4
5794,0
5795,8
5796,9
